Time,Total Consumption,Total Production,Token Balance,P2P Price,Grid Price,Purchase Price,Energy Deficit,Energy Surplus,Storage Level S1,Storage Level S2
2023-06-10 17:00,9.43,12.84,379.6654000000001,0.5,0.35,0.7,0.0,0.0,9.670000000000003,20.0
2023-06-10 18:00,7.99,10.84,380.83840000000015,0.5,0.3,0.8,0.0,2.520000000000003,7.479999999999997,20.0
2023-06-10 19:00,8.62,7.54,380.29840000000013,0.5,0.28,0.85,0.0,0.0,6.399999999999998,20.0
2023-06-10 20:00,7.41,3.66,378.42340000000013,0.5,0.25,0.75,0.0,0.0,2.6499999999999977,20.0
2023-06-10 21:00,7.99,2.0,375.4284000000001,0.5,0.22,0.6,0.0,0.0,0.0,16.659999999999997
2023-06-10 22:00,5.550000000000001,0.36,372.8334000000001,0.5,0.2,0.5,0.0,0.0,0.0,11.469999999999995
2023-06-10 23:00,4.5600000000000005,0.0,370.5534000000001,0.5,0.19,0.45,0.0,0.0,0.0,6.909999999999995
2023-06-11 00:00,4.36,0.0,368.3734000000001,0.5,0.2,0.4,0.0,0.0,0.0,2.5499999999999945
2023-06-11 01:00,5.359999999999999,0.0,365.74960000000016,0.5,0.18,0.38,2.810000000000005,0.0,0.0,0.0
2023-06-11 02:00,4.23,0.0,363.80380000000014,0.5,0.18,0.36,4.23,0.0,0.0,0.0
2023-06-11 03:00,4.05,0.42,362.20660000000015,0.5,0.17,0.34,3.63,0.0,0.0,0.0
2023-06-11 04:00,4.7700000000000005,2.1,361.00510000000014,0.5,0.17,0.35,2.6700000000000004,0.0,0.0,0.0
2023-06-11 05:00,4.12,4.48,361.18510000000015,0.5,0.18,0.38,0.0,0.0,0.3600000000000003,0.0
2023-06-11 06:00,6.419999999999999,8.56,362.25510000000014,0.5,0.22,0.45,0.0,0.0,2.5000000000000018,0.0
2023-06-11 07:00,6.71,11.26,364.5301000000001,0.5,0.3,0.6,0.0,0.0,7.050000000000002,0.0
2023-06-11 08:00,9.64,14.2,366.81010000000015,0.5,0.35,0.75,0.0,0.0,10.0,1.6100000000000003
2023-06-11 09:00,9.86,16.76,370.26010000000014,0.5,0.4,0.7,0.0,0.0,10.0,8.510000000000002
2023-06-11 10:00,9.610000000000001,18.64,374.7751000000001,0.5,0.42,0.55,0.0,0.0,10.0,17.54
2023-06-11 11:00,10.02,21.88,381.17510000000016,0.5,0.45,0.5,0.0,9.399999999999999,0.6000000000000014,20.0
2023-06-11 12:00,10.52,20.56,386.23350000000016,0.5,0.46,0.48,0.0,0.6400000000000006,9.36,20.0
2023-06-11 13:00,9.940000000000001,19.36,391.38250000000016,0.5,0.45,0.46,0.0,8.779999999999998,1.2200000000000024,20.0
2023-06-11 14:00,10.12,18.2,395.4225000000002,0.5,0.44,0.47,0.0,0.0,9.300000000000002,20.0
2023-06-11 15:00,8.16,17.72,400.2025000000002,0.5,0.4,0.52,0.0,8.860000000000001,1.1399999999999988,20.0
2023-06-11 16:00,9.739999999999998,14.74,402.7025000000002,0.5,0.38,0.6,0.0,0.0,6.140000000000001,20.0
2023-06-11 17:00,8.27,13.36,405.1860000000002,0.5,0.35,0.7,0.0,1.2300000000000004,8.77,20.0
2023-06-11 18:00,8.11,10.78,406.37700000000024,0.5,0.3,0.8,0.0,1.4399999999999995,8.56,20.0
2023-06-11 19:00,8.49,7.12,405.69200000000023,0.5,0.28,0.85,0.0,0.0,7.19,20.0
2023-06-11 20:00,8.49,4.2,403.54700000000025,0.5,0.25,0.75,0.0,0.0,2.9000000000000004,20.0
2023-06-11 21:00,7.6000000000000005,1.82,400.65700000000027,0.5,0.22,0.6,0.0,0.0,0.0,17.12
2023-06-11 22:00,5.1499999999999995,0.38,398.2720000000003,0.5,0.2,0.5,0.0,0.0,0.0,12.350000000000001
2023-06-11 23:00,4.29,0.0,396.1270000000003,0.5,0.19,0.45,0.0,0.0,0.0,8.060000000000002
2023-06-12 00:00,4.6899999999999995,0.0,393.78200000000027,0.5,0.2,0.4,0.0,0.0,0.0,3.3700000000000028
2023-06-12 01:00,3.95,0.0,391.8186000000003,0.5,0.18,0.38,0.5799999999999974,0.0,0.0,0.0
2023-06-12 02:00,4.57,0.0,389.7164000000003,0.5,0.18,0.36,4.57,0.0,0.0,0.0
2023-06-12 03:00,4.32,0.38,387.9828000000003,0.5,0.17,0.34,3.9400000000000004,0.0,0.0,0.0
2023-06-12 04:00,5.29,2.06,386.5293000000003,0.5,0.17,0.35,3.23,0.0,0.0,0.0
2023-06-12 05:00,6.089999999999999,4.34,385.6893000000003,0.5,0.18,0.38,1.7499999999999991,0.0,0.0,0.0
2023-06-12 06:00,5.9,7.6,386.5393000000003,0.5,0.22,0.45,0.0,0.0,1.6999999999999993,0.0
2023-06-12 07:00,6.659999999999999,10.64,388.5293000000003,0.5,0.3,0.6,0.0,0.0,5.680000000000001,0.0
2023-06-12 08:00,8.35,14.88,391.79430000000036,0.5,0.35,0.75,0.0,0.0,10.0,2.2100000000000017
2023-06-12 09:00,8.370000000000001,14.66,394.93930000000034,0.5,0.4,0.7,0.0,0.0,10.0,8.5
2023-06-12 10:00,9.319999999999999,18.78,399.66930000000036,0.5,0.42,0.55,0.0,0.0,10.0,17.96
2023-06-12 11:00,8.32,18.82,405.34230000000036,0.5,0.45,0.5,0.0,8.46,1.5399999999999991,20.0
2023-06-12 12:00,8.799999999999999,20.98,411.6555000000004,0.5,0.46,0.48,0.0,3.7200000000000006,6.279999999999999,20.0
2023-06-12 13:00,8.809999999999999,18.88,417.00800000000044,0.5,0.45,0.46,0.0,6.35,3.6500000000000004,20.0
2023-06-12 14:00,9.57,19.64,422.19180000000046,0.5,0.44,0.47,0.0,3.7200000000000006,6.279999999999999,20.0
2023-06-12 15:00,8.76,18.06,426.8418000000005,0.5,0.4,0.52,0.0,5.579999999999998,4.420000000000002,20.0
2023-06-12 16:00,8.9,15.84,430.2846000000005,0.5,0.38,0.6,0.0,1.3600000000000012,8.639999999999999,20.0
2023-06-12 17:00,8.75,13.42,432.45410000000055,0.5,0.35,0.7,0.0,3.3099999999999987,6.690000000000001,20.0
2023-06-12 18:00,8.0,10.98,433.94410000000056,0.5,0.3,0.8,0.0,0.0,9.670000000000002,20.0
2023-06-12 19:00,8.09,6.74,433.26910000000055,0.5,0.28,0.85,0.0,0.0,8.320000000000002,20.0
2023-06-12 20:00,7.71,3.9,431.3641000000006,0.5,0.25,0.75,0.0,0.0,4.510000000000002,20.0
2023-06-12 21:00,7.42,2.0,428.6541000000006,0.5,0.22,0.6,0.0,0.0,0.0,19.090000000000003
2023-06-12 22:00,4.67,0.38,426.5091000000006,0.5,0.2,0.5,0.0,0.0,0.0,14.800000000000004
2023-06-12 23:00,5.529999999999999,0.0,423.7441000000006,0.5,0.19,0.45,0.0,0.0,0.0,9.270000000000005
2023-06-13 00:00,4.74,0.0,421.3741000000006,0.5,0.2,0.4,0.0,0.0,0.0,4.530000000000005
2023-06-13 01:00,4.66,0.0,419.04670000000067,0.5,0.18,0.38,0.12999999999999545,0.0,0.0,0.0
2023-06-13 02:00,5.47,0.0,416.53050000000064,0.5,0.18,0.36,5.47,0.0,0.0,0.0
2023-06-13 03:00,5.47,0.44,414.31730000000067,0.5,0.17,0.34,5.029999999999999,0.0,0.0,0.0
2023-06-13 04:00,4.68,2.18,413.19230000000067,0.5,0.17,0.35,2.4999999999999996,0.0,0.0,0.0
2023-06-13 05:00,4.74,4.5,413.07710000000066,0.5,0.18,0.38,0.2400000000000002,0.0,0.0,0.0
2023-06-13 06:00,5.6899999999999995,8.12,414.29210000000063,0.5,0.22,0.45,0.0,0.0,2.4299999999999997,0.0
2023-06-13 07:00,5.71,11.7,417.28710000000063,0.5,0.3,0.6,0.0,0.0,8.419999999999998,0.0
2023-06-13 08:00,8.950000000000001,12.84,419.2321000000006,0.5,0.35,0.75,0.0,0.0,10.0,2.309999999999997
2023-06-13 09:00,8.809999999999999,15.3,422.47710000000063,0.5,0.4,0.7,0.0,0.0,10.0,8.799999999999999
2023-06-13 10:00,8.77,17.04,426.6121000000006,0.5,0.42,0.55,0.0,0.0,10.0,17.07
2023-06-13 11:00,8.17,21.2,433.6321000000006,0.5,0.45,0.5,0.0,10.1,10.0,9.9
2023-06-13 12:00,8.850000000000001,21.58,440.15490000000057,0.5,0.46,0.48,0.0,2.6299999999999972,7.370000000000003,20.0
2023-06-13 13:00,9.26,20.08,445.97440000000057,0.5,0.45,0.46,0.0,8.190000000000001,1.8099999999999987,20.0
2023-06-13 14:00,8.41,20.64,452.2510000000006,0.5,0.44,0.47,0.0,4.039999999999999,5.960000000000001,20.0
2023-06-13 15:00,8.23,16.8,456.53600000000057,0.5,0.4,0.52,0.0,4.530000000000001,5.469999999999999,20.0
2023-06-13 16:00,8.07,17.6,461.20100000000053,0.5,0.38,0.6,0.0,5.0,5.0,20.0
2023-06-13 17:00,7.500000000000001,12.0,463.45100000000053,0.5,0.35,0.7,0.0,0.0,9.5,20.0
2023-06-13 18:00,7.629999999999999,9.12,464.09700000000055,0.5,0.3,0.8,0.0,0.9900000000000002,9.01,20.0
2023-06-13 19:00,8.66,6.54,463.03700000000055,0.5,0.28,0.85,0.0,0.0,6.89,20.0
2023-06-13 20:00,8.9,4.38,460.77700000000056,0.5,0.25,0.75,0.0,0.0,2.369999999999999,20.0
2023-06-13 21:00,7.879999999999999,2.02,457.84700000000055,0.5,0.22,0.6,0.0,0.0,0.0,16.509999999999998
2023-06-13 22:00,4.16,0.36,455.94700000000057,0.5,0.2,0.5,0.0,0.0,0.0,12.709999999999997
2023-06-13 23:00,6.069999999999999,0.0,452.91200000000055,0.5,0.19,0.45,0.0,0.0,0.0,6.639999999999998
2023-06-14 00:00,6.18,0.0,449.82200000000057,0.5,0.2,0.4,0.0,0.0,0.0,0.4599999999999982
2023-06-14 01:00,5.909999999999999,0.0,446.9760000000005,0.5,0.18,0.38,5.450000000000001,0.0,0.0,0.0
2023-06-14 02:00,4.4399999999999995,0.0,444.93360000000047,0.5,0.18,0.36,4.4399999999999995,0.0,0.0,0.0
2023-06-14 03:00,4.41,0.38,443.16040000000044,0.5,0.17,0.34,4.03,0.0,0.0,0.0
2023-06-14 04:00,4.28,2.08,442.1704000000004,0.5,0.17,0.35,2.2,0.0,0.0,0.0
2023-06-14 05:00,4.32,4.38,442.2004000000004,0.5,0.18,0.38,0.0,0.0,0.05999999999999961,0.0
2023-06-14 06:00,5.279999999999999,7.34,443.2304000000004,0.5,0.22,0.45,0.0,0.0,2.12,0.0
2023-06-14 07:00,6.7,11.64,445.7004000000004,0.5,0.3,0.6,0.0,0.0,7.0600000000000005,0.0
2023-06-14 08:00,9.45,13.9,447.9254000000004,0.5,0.35,0.75,0.0,0.0,10.0,1.5100000000000016
2023-06-14 09:00,8.51,14.96,451.15040000000045,0.5,0.4,0.7,0.0,0.0,10.0,7.960000000000003
2023-06-14 10:00,9.129999999999999,17.28,455.22540000000043,0.5,0.42,0.55,0.0,0.0,10.0,16.110000000000007
2023-06-14 11:00,8.2,19.1,461.02590000000043,0.5,0.45,0.5,0.0,7.010000000000009,2.9899999999999913,20.0
2023-06-14 12:00,8.51,19.36,466.6813000000004,0.5,0.46,0.48,0.0,3.839999999999991,6.160000000000009,20.0
2023-06-14 13:00,8.809999999999999,18.1,471.59880000000044,0.5,0.45,0.46,0.0,5.450000000000012,4.549999999999988,20.0
2023-06-14 14:00,9.28,19.54,476.92120000000045,0.5,0.44,0.47,0.0,4.809999999999988,5.190000000000012,20.0
2023-06-14 15:00,7.990000000000001,17.86,481.85620000000046,0.5,0.4,0.52,0.0,5.060000000000009,4.939999999999991,20.0
2023-06-14 16:00,9.14,14.98,484.76060000000047,0.5,0.38,0.6,0.0,0.7799999999999905,9.22000000000001,20.0
2023-06-14 17:00,8.74,13.04,486.73460000000046,0.5,0.35,0.7,0.0,3.5200000000000085,6.4799999999999915,20.0
2023-06-14 18:00,7.22,10.76,488.5026000000004,0.5,0.3,0.8,0.0,0.01999999999999158,9.980000000000008,20.0
2023-06-14 19:00,8.46,7.86,488.2026000000004,0.5,0.28,0.85,0.0,0.0,9.380000000000006,20.0
2023-06-14 20:00,7.460000000000001,3.66,486.30260000000044,0.5,0.25,0.75,0.0,0.0,5.580000000000005,20.0
2023-06-14 21:00,8.93,1.9,482.7876000000004,0.5,0.22,0.6,0.0,0.0,0.0,18.550000000000004
2023-06-14 22:00,5.509999999999999,0.42,480.2426000000004,0.5,0.2,0.5,0.0,0.0,0.0,13.460000000000004
2023-06-14 23:00,5.609999999999999,0.0,477.4376000000004,0.5,0.19,0.45,0.0,0.0,0.0,7.850000000000005
2023-06-15 00:00,4.45,0.0,475.21260000000035,0.5,0.2,0.4,0.0,0.0,0.0,3.400000000000005
2023-06-15 01:00,4.31,0.0,473.07580000000036,0.5,0.18,0.38,0.9099999999999948,0.0,0.0,0.0
2023-06-15 02:00,4.79,0.0,470.87240000000037,0.5,0.18,0.36,4.79,0.0,0.0,0.0
2023-06-15 03:00,4.2,0.44,469.2180000000004,0.5,0.17,0.34,3.7600000000000002,0.0,0.0,0.0
2023-06-15 04:00,5.449999999999999,2.18,467.7465000000004,0.5,0.17,0.35,3.269999999999999,0.0,0.0,0.0
2023-06-15 05:00,5.4,4.92,467.51610000000045,0.5,0.18,0.38,0.4800000000000004,0.0,0.0,0.0
2023-06-15 06:00,4.52,8.24,469.37610000000046,0.5,0.22,0.45,0.0,0.0,3.7200000000000006,0.0
2023-06-15 07:00,6.66,10.6,471.3461000000005,0.5,0.3,0.6,0.0,0.0,7.66,0.0
2023-06-15 08:00,9.24,13.1,473.2761000000005,0.5,0.35,0.75,0.0,0.0,10.0,1.5199999999999996
2023-06-15 09:00,10.17,14.78,475.5811000000005,0.5,0.4,0.7,0.0,0.0,10.0,6.129999999999999
2023-06-15 10:00,8.69,18.38,480.42610000000053,0.5,0.42,0.55,0.0,0.0,10.0,15.819999999999999
2023-06-15 11:00,10.2,19.36,485.2551000000005,0.5,0.45,0.5,0.0,4.979999999999999,5.020000000000001,20.0
2023-06-15 12:00,9.15,22.22,492.27550000000053,0.5,0.46,0.48,0.0,8.09,1.9100000000000001,20.0
2023-06-15 13:00,8.83,20.74,498.42150000000055,0.5,0.45,0.46,0.0,3.8199999999999985,6.1800000000000015,20.0
2023-06-15 14:00,9.530000000000001,18.6,503.16650000000055,0.5,0.44,0.47,0.0,5.250000000000002,4.749999999999998,20.0
2023-06-15 15:00,8.52,17.16,507.48650000000055,0.5,0.4,0.52,0.0,3.389999999999999,6.610000000000001,20.0
2023-06-15 16:00,9.69,16.68,510.90950000000055,0.5,0.38,0.6,0.0,3.6000000000000014,6.399999999999999,20.0
2023-06-15 17:00,7.71,12.04,513.0380000000005,0.5,0.35,0.7,0.0,0.7299999999999978,9.270000000000003,20.0
2023-06-15 18:00,8.73,9.98,513.6110000000004,0.5,0.3,0.8,0.0,0.5200000000000031,9.479999999999997,20.0
2023-06-15 19:00,7.529999999999999,7.38,513.5360000000004,0.5,0.28,0.85,0.0,0.0,9.329999999999998,20.0
2023-06-15 20:00,8.65,3.84,511.1310000000004,0.5,0.25,0.75,0.0,0.0,4.519999999999998,20.0
2023-06-15 21:00,8.48,2.14,507.9610000000004,0.5,0.22,0.6,0.0,0.0,0.0,18.18
2023-06-15 22:00,4.21,0.4,506.05600000000044,0.5,0.2,0.5,0.0,0.0,0.0,14.37
2023-06-15 23:00,5.8,0.0,503.15600000000046,0.5,0.19,0.45,0.0,0.0,0.0,8.57
2023-06-16 00:00,5.73,0.0,500.29100000000045,0.5,0.2,0.4,0.0,0.0,0.0,2.84
2023-06-16 01:00,4.390000000000001,0.0,498.12700000000046,0.5,0.18,0.38,1.5500000000000007,0.0,0.0,0.0
2023-06-16 02:00,5.459999999999999,0.0,495.6154000000005,0.5,0.18,0.36,5.459999999999999,0.0,0.0,0.0
2023-06-16 03:00,4.71,0.44,493.73660000000046,0.5,0.17,0.34,4.27,0.0,0.0,0.0
2023-06-16 04:00,4.91,2.1,492.47210000000047,0.5,0.17,0.35,2.81,0.0,0.0,0.0
2023-06-16 05:00,4.56,5.08,492.73210000000046,0.5,0.18,0.38,0.0,0.0,0.5200000000000005,0.0
2023-06-16 06:00,6.050000000000001,7.64,493.5271000000005,0.5,0.22,0.45,0.0,0.0,2.1099999999999994,0.0
2023-06-16 07:00,6.1899999999999995,11.46,496.16210000000046,0.5,0.3,0.6,0.0,0.0,7.380000000000001,0.0
2023-06-16 08:00,8.889999999999999,12.76,498.09710000000047,0.5,0.35,0.75,0.0,0.0,10.0,1.2500000000000018
2023-06-16 09:00,8.45,15.6,501.67210000000046,0.5,0.4,0.7,0.0,0.0,10.0,8.400000000000002
2023-06-16 10:00,9.85,16.56,505.0271000000005,0.5,0.42,0.55,0.0,0.0,10.0,15.110000000000001
2023-06-16 11:00,9.24,19.58,510.46960000000047,0.5,0.45,0.5,0.0,5.449999999999999,4.550000000000001,20.0
2023-06-16 12:00,8.63,20.52,516.8010000000005,0.5,0.46,0.48,0.0,6.4399999999999995,3.5600000000000005,20.0
2023-06-16 13:00,9.18,18.76,521.7480000000005,0.5,0.45,0.46,0.0,3.1400000000000023,6.859999999999998,20.0
2023-06-16 14:00,9.39,20.46,527.6002000000005,0.5,0.44,0.47,0.0,7.929999999999998,2.070000000000002,20.0
2023-06-16 15:00,9.02,18.36,532.2702000000005,0.5,0.4,0.52,0.0,1.410000000000002,8.589999999999998,20.0
2023-06-16 16:00,7.7,14.62,535.6200000000006,0.5,0.38,0.6,0.0,5.509999999999997,4.490000000000003,20.0
2023-06-16 17:00,8.8,12.86,537.6500000000005,0.5,0.35,0.7,0.0,0.0,8.55,20.0
2023-06-16 18:00,8.49,10.66,538.6630000000006,0.5,0.3,0.8,0.0,0.7200000000000006,9.28,20.0
2023-06-16 19:00,7.159999999999999,7.24,538.7030000000005,0.5,0.28,0.85,0.0,0.0,9.36,20.0
2023-06-16 20:00,7.029999999999999,3.86,537.1180000000005,0.5,0.25,0.75,0.0,0.0,6.1899999999999995,20.0
2023-06-16 21:00,7.5,1.86,534.2980000000005,0.5,0.22,0.6,0.0,0.0,0.5499999999999998,20.0
2023-06-16 22:00,4.64,0.42,532.1880000000004,0.5,0.2,0.5,0.0,0.0,0.0,16.33
2023-06-16 23:00,4.45,0.0,529.9630000000004,0.5,0.19,0.45,0.0,0.0,0.0,11.879999999999999
2023-06-17 00:00,5.6499999999999995,0.0,527.1380000000004,0.5,0.2,0.4,0.0,0.0,0.0,6.2299999999999995
2023-06-17 01:00,4.67,0.0,524.8030000000003,0.5,0.18,0.38,0.0,0.0,0.0,1.5599999999999996
2023-06-17 02:00,5.53,0.0,522.1968000000003,0.5,0.18,0.36,3.9700000000000006,0.0,0.0,0.0
2023-06-17 03:00,4.51,0.4,520.3884000000004,0.5,0.17,0.34,4.109999999999999,0.0,0.0,0.0
2023-06-17 04:00,4.32,2.16,519.4164000000004,0.5,0.17,0.35,2.16,0.0,0.0,0.0
2023-06-17 05:00,5.3100000000000005,4.74,519.1428000000004,0.5,0.18,0.38,0.5700000000000003,0.0,0.0,0.0
2023-06-17 06:00,5.7700000000000005,8.68,520.5978000000005,0.5,0.22,0.45,0.0,0.0,2.9099999999999993,0.0
2023-06-17 07:00,6.109999999999999,12.32,523.7028000000005,0.5,0.3,0.6,0.0,0.0,9.120000000000001,0.0
2023-06-17 08:00,8.28,14.06,526.5928000000006,0.5,0.35,0.75,0.0,0.0,10.0,4.900000000000002
2023-06-17 09:00,8.49,16.92,530.8078000000006,0.5,0.4,0.7,0.0,0.0,10.0,13.330000000000004
2023-06-17 10:00,8.89,19.6,536.2436000000007,0.5,0.42,0.55,0.0,4.0400000000000045,5.9599999999999955,20.0
2023-06-17 11:00,8.25,20.74,542.9111000000007,0.5,0.45,0.5,0.0,8.449999999999994,1.550000000000006,20.0
2023-06-17 12:00,9.02,21.32,549.2921000000007,0.5,0.46,0.48,0.0,3.8500000000000068,6.149999999999993,20.0
2023-06-17 13:00,8.65,18.42,554.4731000000006,0.5,0.45,0.46,0.0,5.919999999999995,4.080000000000005,20.0
2023-06-17 14:00,9.75,19.18,559.3285000000006,0.5,0.44,0.47,0.0,3.510000000000005,6.489999999999995,20.0
2023-06-17 15:00,9.16,17.44,563.4685000000006,0.5,0.4,0.52,0.0,4.769999999999996,5.230000000000004,20.0
2023-06-17 16:00,8.95,15.22,566.5735000000006,0.5,0.38,0.6,0.0,1.5000000000000053,8.499999999999995,20.0
2023-06-17 17:00,8.079999999999998,13.42,569.0515000000007,0.5,0.35,0.7,0.0,3.8399999999999963,6.160000000000004,20.0
2023-06-17 18:00,8.53,9.08,569.3265000000007,0.5,0.3,0.8,0.0,0.0,6.710000000000004,20.0
2023-06-17 19:00,8.26,7.28,568.8365000000007,0.5,0.28,0.85,0.0,0.0,5.730000000000005,20.0
2023-06-17 20:00,7.36,4.22,567.2665000000006,0.5,0.25,0.75,0.0,0.0,2.5900000000000043,20.0
2023-06-17 21:00,7.88,1.94,564.2965000000007,0.5,0.22,0.6,0.0,0.0,0.0,16.650000000000006
2023-06-17 22:00,6.16,0.36,561.3965000000007,0.5,0.2,0.5,0.0,0.0,0.0,10.850000000000005
2023-06-17 23:00,3.99,0.0,559.4015000000007,0.5,0.19,0.45,0.0,0.0,0.0,6.860000000000005
2023-06-18 00:00,4.03,0.0,557.3865000000008,0.5,0.2,0.4,0.0,0.0,0.0,2.8300000000000045
2023-06-18 01:00,5.65,0.0,554.6179000000008,0.5,0.18,0.38,2.819999999999996,0.0,0.0,0.0
2023-06-18 02:00,4.92,0.0,552.3547000000008,0.5,0.18,0.36,4.92,0.0,0.0,0.0
2023-06-18 03:00,5.25,0.42,550.2295000000008,0.5,0.17,0.34,4.83,0.0,0.0,0.0
2023-06-18 04:00,5.74,2.18,548.6275000000009,0.5,0.17,0.35,3.56,0.0,0.0,0.0
2023-06-18 05:00,4.93,4.98,548.6525000000008,0.5,0.18,0.38,0.0,0.0,0.05000000000000071,0.0
2023-06-18 06:00,6.24,8.24,549.6525000000008,0.5,0.22,0.45,0.0,0.0,2.0500000000000007,0.0
2023-06-18 07:00,5.1899999999999995,11.52,552.8175000000008,0.5,0.3,0.6,0.0,0.0,8.38,0.0
2023-06-18 08:00,7.620000000000001,14.52,556.2675000000007,0.5,0.35,0.75,0.0,0.0,10.0,5.279999999999999
2023-06-18 09:00,8.78,16.28,560.0175000000007,0.5,0.4,0.7,0.0,0.0,10.0,12.780000000000001
2023-06-18 10:00,9.620000000000001,18.04,564.2515000000008,0.5,0.42,0.55,0.0,1.1999999999999993,8.8,20.0
2023-06-18 11:00,9.86,18.44,568.9105000000009,0.5,0.45,0.5,0.0,7.380000000000003,2.6199999999999974,20.0
2023-06-18 12:00,8.940000000000001,20.06,574.694900000001,0.5,0.46,0.48,0.0,3.739999999999995,6.260000000000005,20.0
2023-06-18 13:00,8.28,21.64,581.8559000000009,0.5,0.45,0.46,0.0,9.620000000000006,0.3799999999999937,20.0
2023-06-18 14:00,9.93,20.64,587.254500000001,0.5,0.44,0.47,0.0,1.0899999999999945,8.910000000000005,20.0
2023-06-18 15:00,8.38,17.1,591.614500000001,0.5,0.4,0.52,0.0,7.630000000000006,2.369999999999994,20.0
2023-06-18 16:00,9.23,16.52,595.259500000001,0.5,0.38,0.6,0.0,0.0,9.659999999999993,20.0
2023-06-18 17:00,9.34,13.44,597.121500000001,0.5,0.35,0.7,0.0,3.7599999999999927,6.240000000000007,20.0
2023-06-18 18:00,8.16,10.96,598.521500000001,0.5,0.3,0.8,0.0,0.0,9.040000000000008,20.0
2023-06-18 19:00,9.01,6.58,597.3065000000009,0.5,0.28,0.85,0.0,0.0,6.610000000000008,20.0
2023-06-18 20:00,8.35,3.86,595.0615000000009,0.5,0.25,0.75,0.0,0.0,2.120000000000008,20.0
2023-06-18 21:00,7.08,2.08,592.5615000000009,0.5,0.22,0.6,0.0,0.0,0.0,17.120000000000008
2023-06-18 22:00,6.2,0.4,589.661500000001,0.5,0.2,0.5,0.0,0.0,0.0,11.320000000000007
2023-06-18 23:00,5.05,0.0,587.136500000001,0.5,0.19,0.45,0.0,0.0,0.0,6.270000000000008
2023-06-19 00:00,5.21,0.0,584.531500000001,0.5,0.2,0.4,0.0,0.0,0.0,1.0600000000000076
2023-06-19 01:00,4.6000000000000005,0.0,582.302300000001,0.5,0.18,0.38,3.539999999999993,0.0,0.0,0.0
2023-06-19 02:00,3.95,0.0,580.485300000001,0.5,0.18,0.36,3.95,0.0,0.0,0.0
2023-06-19 03:00,5.9799999999999995,0.38,578.021300000001,0.5,0.17,0.34,5.6,0.0,0.0,0.0
2023-06-19 04:00,4.51,1.96,576.873800000001,0.5,0.17,0.35,2.55,0.0,0.0,0.0
2023-06-19 05:00,5.27,4.42,576.465800000001,0.5,0.18,0.38,0.8499999999999996,0.0,0.0,0.0
2023-06-19 06:00,4.760000000000001,8.42,578.295800000001,0.5,0.22,0.45,0.0,0.0,3.6599999999999993,0.0
2023-06-19 07:00,5.23,11.8,581.580800000001,0.5,0.3,0.6,0.0,0.0,10.0,0.22999999999999954
2023-06-19 08:00,8.88,14.34,584.310800000001,0.5,0.35,0.75,0.0,0.0,10.0,5.689999999999999
2023-06-19 09:00,7.8,17.3,589.060800000001,0.5,0.4,0.7,0.0,0.0,10.0,15.189999999999998
2023-06-19 10:00,8.92,16.84,593.083000000001,0.5,0.42,0.55,0.0,3.1099999999999977,6.890000000000002,20.0
2023-06-19 11:00,10.080000000000002,19.64,598.185500000001,0.5,0.45,0.5,0.0,6.450000000000001,3.549999999999999,20.0
2023-06-19 12:00,8.76,21.36,604.8545000000009,0.5,0.46,0.48,0.0,6.149999999999999,3.8500000000000014,20.0
2023-06-19 13:00,10.24,19.64,609.717000000001,0.5,0.45,0.46,0.0,3.2500000000000018,6.749999999999998,20.0
2023-06-19 14:00,9.990000000000002,18.1,613.966400000001,0.5,0.44,0.47,0.0,4.859999999999998,5.140000000000002,20.0
2023-06-19 15:00,8.700000000000001,18.52,618.876400000001,0.5,0.4,0.52,0.0,4.960000000000001,5.039999999999999,20.0
2023-06-19 16:00,8.88,15.84,622.3164000000011,0.5,0.38,0.6,0.0,1.9999999999999982,8.000000000000002,20.0
2023-06-19 17:00,7.91,13.82,625.0759000000011,0.5,0.35,0.7,0.0,3.910000000000002,6.089999999999998,20.0
2023-06-19 18:00,7.31,10.52,626.6809000000011,0.5,0.3,0.8,0.0,0.0,9.299999999999997,20.0
2023-06-19 19:00,8.6,6.58,625.6709000000011,0.5,0.28,0.85,0.0,0.0,7.279999999999998,20.0
2023-06-19 20:00,8.35,4.2,623.595900000001,0.5,0.25,0.75,0.0,0.0,3.129999999999998,20.0
2023-06-19 21:00,6.99,1.96,621.080900000001,0.5,0.22,0.6,0.0,0.0,0.0,18.099999999999998
2023-06-19 22:00,5.54,0.42,618.520900000001,0.5,0.2,0.5,0.0,0.0,0.0,12.979999999999997
2023-06-19 23:00,5.17,0.0,615.935900000001,0.5,0.19,0.45,0.0,0.0,0.0,7.809999999999997
2023-06-20 00:00,5.68,0.0,613.0959000000009,0.5,0.2,0.4,0.0,0.0,0.0,2.1299999999999972
2023-06-20 01:00,4.17,0.0,611.0517000000009,0.5,0.18,0.38,2.0400000000000027,0.0,0.0,0.0
2023-06-20 02:00,4.54,0.0,608.9633000000009,0.5,0.18,0.36,4.54,0.0,0.0,0.0
2023-06-20 03:00,4.76,0.38,607.0361000000009,0.5,0.17,0.34,4.38,0.0,0.0,0.0
2023-06-20 04:00,5.64,2.1,605.4431000000009,0.5,0.17,0.35,3.5399999999999996,0.0,0.0,0.0
2023-06-20 05:00,6.1499999999999995,4.5,604.651100000001,0.5,0.18,0.38,1.6499999999999995,0.0,0.0,0.0
